	group	fc	deltaMean	pvalue	padj
1836	NDUFB8	1.0079879972380774	0.0023582352747360535	0.7704594879047035	0.8093545015609989
1837	LRP5	1.3974565998268418	0.11733806934989555	1.5421980095776493e-11	4.8431493922825655e-11
1838	TBCA	0.9819251964819566	-0.005336085876067709	0.8203571943666016	0.8491158790325007
1839	WDR25	1.4119839136490617	0.12162685699987286	1.8882542340366282e-06	3.641089751853063e-06
1840	MRPL16	1.006817813448924	0.0020127708726764837	0.999537933779906	0.999537933779906
1841	UQCRFS1	1.454393390438095	0.13414708217850208	0.00032347618440264095	0.0005116183141279047
1842	CINP	1.8899253864120142	0.262725859257435	2.168749109628815e-19	1.4913266147533777e-18
1843	POLR3K	1.456358202737286	0.1347271386725254	1.1154535973922554e-05	1.9905148833405422e-05
1844	PTPN23	1.6151679461830841	0.18161132350679549	3.025184527357579e-07	6.289545242368971e-07
1845	SPATA5L1	1.8640650625236381	0.25509131380229094	6.004014086948261e-21	4.7261860888378914e-20
1846	SPOUT1	2.1831766583748187	0.3493001873765496	1.9167457118249314e-06	3.687116148229149e-06
1847	INTS12	1.1159138033496774	0.034220344817472215	0.0022535589405161425	0.003345388675344373
1848	MRPS5	0.976779699432873	-0.00685515157996619	0.7078763478071092	0.7518633379060862
1849	PPIL1	1.052945160634951	0.01563059446750109	0.09390231322540094	0.11857954382500499
1850	PSMC5	2.1541329821920074	0.34072584519277577	4.921981825953668e-40	1.7845912893192615e-38
1851	INTS11	2.010154140644533	0.29822007399215805	4.3273467398869265e-11	1.3074925187562393e-10
1852	PKMYT1	1.1259789708939532	0.037191807180515346	0.024540130601466637	0.03325284967684579
1853	EXOSC6	1.789182982969784	0.23298445069426227	0.0008846484188476754	0.0013483845008296098
1854	SNRPD1	1.7443038659293297	0.21973513252984095	5.804232914296411e-19	3.8263166291766695e-18
1855	RPL35A	2.011214992706845	0.2985332612254606	3.2395839577244844e-44	1.4627027190254136e-42
1856	RPS10	1.7228785188387634	0.2134098913239993	9.876689435128697e-06	1.7717329698847806e-05
1857	BRD4	0.9202017973154958	-0.023558212505895404	0.8271778771314502	0.8546790414402247
1858	PARN	1.3085781855455094	0.0910991754852693	1.012145963186375e-13	3.9065569192016053e-13
1859	NUP93	1.8633641904327098	0.25488440070021495	0.05468101704231791	0.07115371059394604
1860	MRPL20	1.025488421228353	0.0075247514798214565	0.5626075613776436	0.615882842807274
1861	MRPS35	1.1090773505578015	0.032202071194264326	0.05262232947839556	0.06858672899880207
1862	PSTK	1.1580429864182766	0.046657821026727275	7.709044313454015e-05	0.00012757775271158686
1863	MRPL17	1.0062768218570592	0.001853058066418889	0.6612611150425031	0.7086421174638199
1864	CDC6	2.1592330818875944	0.3422315085835281	3.138421395556246e-41	1.2113294192848542e-39
1865	SASS6	1.8636246901904625	0.2549613060495138	5.8603907387137436e-21	4.6283547979346496e-20
1866	ZNF720	1.346158076437894	0.10219359899116459	3.645860275605434e-07	7.527647661366525e-07
1867	PAFAH1B1	2.0285155055167112	0.30364075918311745	3.1531449717806155e-13	1.1734799249566117e-12
1868	CLP1	1.5483074890043735	0.16187262256531115	5.617692548582683e-07	1.1354001916181048e-06
1869	GTF2F1	1.2478768789422598	0.07317879341853689	0.003573997993776257	0.005237340599575372
1870	RFFL	1.1936023483652303	0.057155739239652836	0.03959247413167543	0.05231628415080028
1871	TUBA1C	0.9938965857759419	-0.0018018642584012312	0.837551917006718	0.8627902442518623
1872	TIMM44	1.6303422849880898	0.18609112738932326	7.305706911677991e-14	2.856626901902849e-13
1873	TAF2	1.5123032867551967	0.1512433775553097	3.90973457283713e-15	1.7293890633640022e-14
1874	NAA25	1.417270874515931	0.12318768598375979	9.559499954611774e-18	5.485823355248435e-17
1875	EXOC8	1.0482757610649585	0.014252083377724656	0.3533040418383607	0.40471832078468034
1876	GTF3C6	0.9016658142546039	-0.029030448887968296	0.04253682506252775	0.0560829875342308
1877	UBA2	1.2271500909955106	0.06705978248110173	1.732462099371288e-08	4.0644919645053846e-08
1878	BUB1B	1.5581628044815568	0.1647821319090499	1.9237622497748735e-17	1.0705960613282028e-16
1879	SRSF2	1.6650775157811006	0.1963457436705741	1.8466311211315646e-09	4.777284619316577e-09
1880	DICER1	1.2463798223958056	0.07273682887462168	1.4022099011347688e-06	2.739174117073879e-06
1881	DHX37	1.828338249618731	0.24454396032492237	3.0359058265969582e-15	1.3733313124851648e-14
1882	ELP4	1.3884973469554234	0.11469309770970199	8.040611572871676e-05	0.00013288110147708507
1883	HAUS3	1.6512165520847835	0.19225367746721145	4.46667816607688e-12	1.4763481838980624e-11
1884	CLASRP	1.2200733584385586	0.0649705729022444	4.282127324194349e-18	2.5490374842778795e-17
1885	ZNHIT2	1.7763124056297106	0.22918476867322984	2.7207362550057097e-28	3.9699523525784534e-27
1886	PCM1	1.569434926186636	0.16810991410948956	0.00010081130300074272	0.00016512077212921104
1887	KLC2	0.9815562827870893	-0.005444997442088595	0.9549393270669086	0.9633936802997944
1888	WDR18	1.8580817523646072	0.25332490694758486	2.3834191128321387e-25	2.677709829580896e-24
1889	UNC45A	1.2164559816476181	0.06390264244406357	0.0202173268439087	0.02766155696825244
1890	VPS18	1.1230254801428445	0.0363198707156816	0.08463701916702061	0.10756048160737139
1891	NUP214	1.7607289714833412	0.22458419070478536	5.897285369919553e-22	5.0763323346106084e-21
1892	PSMD11	1.6709094705239138	0.19806746702440897	7.254706184247562e-05	0.00012062229124863575
1893	TRA2B	1.2708872194565368	0.07997196009939023	9.634482773173318e-05	0.00015823827917778825
1894	RARS2	1.2531085465363585	0.07472329859278587	1.0672399551294458e-07	2.3175183417647585e-07
1895	POLR3C	1.3708379708796483	0.10947965529722747	8.371699588409306e-06	1.5085449634836949e-05
1896	PRPF8	1.7832785131670585	0.2312413192744081	5.59677847212606e-34	1.2175537167088783e-32
1897	NEDD1	1.2180749039880017	0.06438058449341133	1.0395223238926146e-05	1.8605661339379404e-05
1898	RPL38	2.049994804716457	0.30998192825713694	3.186982477008721e-15	1.433543057797344e-14
1899	PSMG3	1.2607105415618536	0.07696757738923232	1.08360889236887e-06	2.1307116511410896e-06
1900	MED4	1.615337969098082	0.18166151807042785	8.989250014780331e-12	2.8835489658672026e-11
1901	MIS18BP1	2.1804724294844293	0.34850183858270206	4.099274715824976e-19	2.7401017863042367e-18
1902	UPF3A	1.461336047623793	0.1361967097118803	3.1365515951710164e-05	5.368932737656825e-05
1903	UHRF1	1.358711130909902	0.10589954116656491	7.5593865162441e-12	2.4445421531583963e-11
1904	DBF4	0.9379001045867658	-0.018333276734601722	0.3363501199700024	0.38659262107983466
1905	DOHH	1.0604751086470854	0.01785360337572872	0.16908674692918457	0.20707501811747117
1906	ATP5F1C	1.4576338502189072	0.1351037383131647	3.6763776489973985e-09	9.183269012579098e-09
1907	FASTKD5	1.1055142619506413	0.031150167820993002	0.04276621302135821	0.05635437651988447
1908	RFT1	1.1503904403341436	0.04439861842821846	0.0002533420049405463	0.00040389568142753314
1909	RBM28	2.1269238768847987	0.3326931093245657	2.790471489435767e-12	9.365495475764083e-12
1910	CHCHD1	1.0098941251665485	0.0029209668312334403	0.8630374568780272	0.8844747898540125
1911	TERF1	1.1103786568010583	0.03258624587467779	0.2889853404427529	0.3376669529685096
1912	GTF2A2	1.191272760515189	0.0564679928521884	0.009956079349764885	0.014006406751315327
1913	TBRG4	2.234153470857887	0.3643496814873049	1.9157911698856276e-06	3.687116148229149e-06
1914	MRPL21	1.2840554752062847	0.08385952343851766	0.10619057148624785	0.1335333881064588
1915	SERF2	1.742713281203901	0.21926555637762574	1.7784175809940232e-10	5.12124340712238e-10
1916	SKA3	1.6898143407265462	0.2036486071334263	2.1478261903022717e-16	1.0843350365808726e-15
1917	SFPQ	1.626247828627407	0.18488235238191558	3.0907248267526074e-30	5.136183687790965e-29
1918	GTF2H4	1.7350477202641916	0.21700251150293665	1.443666132149016e-19	1.0071991411756837e-18
1919	NOL12	1.8038581374290221	0.23731688420375413	3.8039089430623884e-10	1.0621650059216215e-09
1920	CEP97	1.1276071578586546	0.03767248435397774	0.20867880474232237	0.25144429997400675
1921	WDTC1	1.2785085779354683	0.0822219554199633	1.937227229069309e-05	3.373933594732792e-05
1922	PFDN4	1.075981228745214	0.022431356509567013	0.1829223743839118	0.22287843273966443
1923	YEATS4	1.2078918829483705	0.06137432914512864	0.0002707663174093246	0.0004305274402395441
1924	TUBA1B	1.14081241521865	0.04157097139524313	6.464844824036858e-05	0.00010795794601479554
1925	ATF4	1.1344171202506077	0.039682937419206255	0.014252717312302272	0.019794981153998456
1926	MRPS18C	1.0249246211844423	0.0073583051088700335	0.6227517519090017	0.6724932050172568
1927	CAP1	1.0364584263170926	0.01076334210438784	0.6095012397606183	0.6602700166352012
1928	SDAD1	2.128351693322057	0.33311463264109115	1.277512742187269e-19	8.965067425378694e-19
1929	TMX2	1.517404022415013	0.152749228696913	4.2325258369973774e-22	3.765217222280567e-21
1930	CLCC1	1.0092392021741179	0.0027276189297565367	0.4393320158739892	0.4928839728019016
1931	NCKAP1	1.3600972331289851	0.10630874951378988	1.2867109769969493e-11	4.0782773085479466e-11
1932	SMG7	1.179463149356549	0.052981531754973	1.4192503749728329e-06	2.767943070342289e-06
1933	SNTB2	1.2653729140119772	0.07834401391620405	0.0023723054648344534	0.003515125063373899
1934	NIP7	1.8384386730920395	0.24752583102600195	6.909391102264491e-07	1.3847716003114677e-06
1935	TUBE1	1.1045205096415744	0.030856789934177953	0.020536494074418564	0.028034130245341484
1936	MED30	1.8748970146010047	0.2582891480931356	1.4543812234439763e-08	3.435670550544359e-08
1937	MASTL	1.7856480643500576	0.2319408637307337	1.126332586227747e-07	2.436992657181735e-07
1938	DPY19L4	1.1238317775611113	0.036557907730093875	0.0013039131592859216	0.00196243030828378
1939	SNAPC1	1.5475796207721697	0.16165773959910767	5.113881161984983e-12	1.6879334649144915e-11
1940	CHTOP	0.9943485747534623	-0.0016684270126421374	0.6155173806229782	0.6655820568598224
1941	AURKA	1.93477136270908	0.27596539353388533	3.2635939126044635e-13	1.2089443084926441e-12
1942	NAPA	1.5056274939084826	0.149272534337825	0.010758500030803258	0.015090908894321336
1943	RPP14	1.9361065621751103	0.2763595742509983	4.795419058465222e-17	2.567212037339435e-16
1944	PRMT5	1.2056441129707631	0.0607107372218092	0.0005022177197072748	0.00078293615847525
1945	PRPF38A	1.7121389255281052	0.21023932340482349	6.860452245663446e-12	2.233613908009881e-11
1946	KIAA0586	1.8623128605655803	0.2545740246317018	1.5422884592073061e-21	1.2949811518888012e-20
1947	NELFCD	1.3783562905195579	0.11169923125014086	3.1031713813591107e-15	1.4011111538853494e-14
1948	XPO1	2.076555771698328	0.31782331920919776	9.877443580061146e-18	5.641222550617261e-17
1949	BRIX1	1.9157131370465255	0.27033897946640467	2.392184184021995e-13	8.958523869115232e-13
1950	TNRC6A	1.485065409988987	0.14320214770951067	1.3054916244641522e-16	6.791394472484165e-16
1951	HJURP	1.299684858146654	0.0884736665176667	1.8003761802995934e-12	6.1900864934725965e-12
1952	GET1	0.9869348801052785	-0.0038571153301754646	0.7454080010510395	0.7854519359379734
1953	HBS1L	1.246320739641112	0.07271938632524488	0.00019469090984388472	0.00031289143536361054
1954	ECD	1.5628970389342833	0.16617978370493075	8.340720417833226e-11	2.4580472856988806e-10
1955	GARS	1.101575758015165	0.029987433454229273	0.004145758341233843	0.006041899945537507
1956	PPIA	1.0236283550997127	0.006975618395875016	0.41848296010341124	0.47237251109785994
1957	PET117	1.1462770613229147	0.0431842570315471	4.487103853579065e-05	7.577727255903107e-05
1958	NDUFB6	1.0142987940694854	0.004221323512746067	0.5538187637006557	0.6076516742483582
1959	CBLL1	1.0224117564515487	0.006616451290305636	0.23187583132677425	0.27647178094916336
1960	STXBP4	1.0431288920372395	0.012732612635076412	0.2957350973793028	0.34504831205688524
1961	EEF1B2	1.0160367646417165	0.0047344112602419886	0.9263881036373915	0.9385758190048256
1962	KAT7	1.071443993442482	0.021091863264667554	0.0907035873037453	0.11466121733643027
1963	UTP18	1.710522380915157	0.20976208331374452	2.1912229676204683e-16	1.1039150655822696e-15
1964	FGFR1OP	1.4485152719059415	0.13241173024253416	4.175810255625147e-05	7.066982985651328e-05
1965	PRPF4	1.8614106248770577	0.2543076644961903	4.1214816197848427e-35	9.962328804186999e-34
1966	NOP56	1.0159726314572979	0.004715477711159599	0.5580066539259032	0.6114056423281531
1967	QRSL1	0.9427489897317299	-0.01690177749252758	0.8365227307024083	0.8624725956789587
1968	ELP3	1.3619432531735969	0.10685373587987446	2.485118148428947e-15	1.1436322556135518e-14
1969	ISG20L2	2.2225222777412257	0.3609158933827938	1.4418235518095498e-13	5.502844911451759e-13
1970	ABCE1	1.7414699655080603	0.21889850180259557	1.1780655239644563e-17	6.664564536281191e-17
1971	DKC1	2.0886322557407526	0.32138856714492275	2.427397978420895e-13	9.06203332661654e-13
1972	RRM2	1.786648218401018	0.23223613155480122	7.740569694417179e-61	8.053557947278395e-59
1973	UQCC2	2.016133963285827	0.2999854512537005	2.124645643835325e-06	4.067421620558346e-06
1974	CDC42	1.697769522338554	0.2059971545020886	2.2680800763619373e-12	7.709539236838232e-12
1975	CASP8AP2	1.8976012350276725	0.26499194128394005	1.2934635870685018e-09	3.4051247127116883e-09
1976	PREB	1.8247114287830837	0.24347324177371893	1.6807955359434999e-09	4.357685501097286e-09
1977	ZNHIT6	2.057755720373089	0.31227312397494184	1.2258908615356844e-11	3.901006425072996e-11
1978	FBLIM1	0.9942227229428925	-0.0017055812792535763	0.43125447135844674	0.484503262892377
1979	RANGAP1	1.646213734304157	0.19077673387149868	1.3486721640907749e-18	8.560669731218102e-18
1980	ADRM1	1.2732307243643106	0.08066381511327092	1.1778008471895662e-05	2.0893086933466507e-05
1981	MRPL38	1.0466882191884472	0.013783405542501626	0.00335750961407495	0.004923113055442007
1982	SCNM1	1.0833934703191317	0.024619615847108367	0.18972801709455744	0.2304665710189218
1983	RAC3	1.784458897488019	0.23158979510138572	1.1656796116787247e-39	4.102163692275277e-38
1984	MKRN1	1.0424884041356215	0.012543526294956364	0.11928213836218149	0.1487452616470559
1985	HMGB3	1.14740055914046	0.04351593869160003	0.005080033136629222	0.007349769828267067
1986	FAM207A	0.9271216922788884	-0.02151530488915865	0.2451639953322926	0.29000367811674554
1987	WARS	1.1335638782663817	0.03943104131995673	0.004373670373635754	0.006346994059496882
1988	TWSG1	1.9843710879570202	0.290608340722117	1.154788488996016e-09	3.0568682015126836e-09
1989	EIF3D	1.8121915916007614	0.23977710608446695	3.399224564181354e-21	2.738836492284842e-20
1990	RAE1	1.9003319948021271	0.26579812258759045	3.705840177465814e-07	7.644892710927321e-07
1991	PPP4R2	1.3293041560368617	0.09721794509160542	1.2717959850582902e-07	2.744281147199719e-07
1992	NAE1	0.9542961841365474	-0.013492787684685703	0.02336188348366175	0.031728142551874325
1993	RHOQ	0.9729002311597793	-0.008000457300055663	0.08750415390317494	0.11090966117070848
1994	LIMS1	1.0174407276826078	0.005148892521160908	0.28515249334439907	0.3333512049697836
1995	MOB4	1.721065025767617	0.21287450764728982	6.921198372592546e-20	4.958810690303582e-19
1996	KIAA1143	0.9290771713276641	-0.020938003779207348	0.12176363157462801	0.15136642616004406
1997	MRPS14	1.5472541991897122	0.16156166787649195	2.034656302837821e-06	3.9020592251758424e-06
1998	NUDT21	2.092379069939382	0.322494710418104	9.669438183912332e-10	2.582473836395336e-09
1999	PSMD1	2.17662385102293	0.34736565222522137	5.49883224821808e-13	1.990727015126455e-12
2000	RAN	1.9319066102966136	0.2751196546094576	2.8508807217112724e-18	1.7492711710397627e-17
2001	SDC1	1.6157964043276511	0.18179685839383186	7.13466064914562e-14	2.798892284164831e-13
2002	CENPH	1.517396611722043	0.15274704089475794	2.7175873744898037e-07	5.674682885823822e-07
2003	TMEM258	1.3124317816509223	0.09223684316335146	4.351556649559948e-08	9.842414992813758e-08
2004	RPL19	2.0256519493739287	0.30279537342423074	1.1443392876934968e-13	4.4025786422034373e-13
2005	AAR2	1.9898705699137516	0.29223191068046867	1.1496644965658055e-05	2.0469844793764677e-05
2006	ZC3H13	1.2848762579682795	0.08410183685007028	5.947757969738096e-13	2.1499977071878043e-12
2007	MICOS10	0.9811400366522791	-0.00556788260201363	0.8027958621571495	0.8356200513884553
2008	NOC3L	2.1463293518608992	0.3384220391486154	9.294767453958725e-23	8.826340681477473e-22
2009	NUP62	2.033031156233884	0.3049738801760569	1.279798170481955e-34	3.002506884277763e-33
2010	SNIP1	1.571516894254615	0.16872455760427923	8.901709107123386e-15	3.838160341143471e-14
2011	RNMT	1.308869801129606	0.09118526692178125	7.072339874590881e-09	1.718183687299084e-08
2012	CCT5	2.0542894495794983	0.31124980338360925	4.993095646585226e-10	1.3749686861079914e-09
2013	HSPA8	1.3741008729746897	0.11044293690451917	0.0018814054830428976	0.0028033644588553266
2014	COPA	1.3152885074093064	0.09308021244014025	0.04835780332150829	0.0634779063896705
2015	AP2A1	2.0559075949536028	0.3117275160551502	1.7420408956902227e-08	4.082961668351325e-08
2016	RNGTT	1.6232052089589262	0.18398410306910734	1.5053778038177073e-11	4.7337307286935265e-11
2017	ARIH1	1.054217549230189	0.016006232012060972	0.2739089142327489	0.32162121283560746
2018	POLR1C	1.2174946334784362	0.06420927567296963	1.2895228800808858e-06	2.5252277021551225e-06
2019	SSU72	1.5677924290504281	0.16762501225364085	2.5396618573199757e-50	1.5193527061416754e-48
2020	NFYB	1.9164360322219383	0.2705523942751215	4.425325007535359e-33	8.974409104264502e-32
2021	MRPL55	1.0021919554740135	0.000647114234695656	0.8044975854555951	0.8366635036919771
2022	PNO1	2.062169002587459	0.3135760234984522	5.670844673969169e-09	1.391828851775202e-08
2023	PXN	1.1479782500423017	0.04368648595420094	0.0035878473848458175	0.005254417865321935
2024	SLC7A5	0.9695442024213451	-0.008991231973371427	0.3270195152045621	0.37718607135124166
2025	U2SURP	1.909645883164532	0.2685477905489759	4.427566708125644e-16	2.1711408058493167e-15
2026	ATP5MF	1.0301202626498611	0.008892174564936739	0.04295926339297288	0.056577609961136
2027	NAA10	1.971462973349943	0.286797576861103	3.190342107831026e-25	3.518197541032095e-24
2028	RPN1	1.3733747355140566	0.11022856490075711	4.2774592967402395e-10	1.1874663685730154e-09
2029	MBD3	0.9840626606339338	-0.0047050586972339214	0.2807177623262578	0.32880940051235186
2030	MED14	1.7947893013415201	0.2346395611495597	1.682353204451671e-26	2.0645493426937686e-25
2031	RTRAF	1.2731218299890634	0.08063166706047686	6.403328527963168e-16	3.1081470927821223e-15
2032	EIF4E	1.4219785703611314	0.12457750298969955	9.922976649802257e-13	3.528333302076791e-12
2033	EXOC1	1.435149326610615	0.12846580453222212	7.289679267835541e-09	1.7673964020192956e-08
2034	CENPE	1.8607079616385316	0.2541002226073206	3.0999394278850415e-12	1.0375042029271194e-11
2035	PNKP	1.4696239982866581	0.13864349794000747	1.184459641945687e-09	3.1284899814304953e-09
2036	RFC5	1.851351762704807	0.25133806361986116	2.723197247425258e-16	1.3633077433239838e-15
2037	CCND3	0.9856046158003596	-0.004249839077453188	0.6569866970990802	0.704692589044419
2038	MRPS10	0.9950264024839851	-0.001468317120679019	0.9060134635455706	0.9214153073797494
2039	EXOSC9	2.046137700371542	0.30884322486836296	9.426663239531747e-14	3.644265772568573e-13
2040	ATP6V1B2	1.271120372987748	0.08004079223156851	1.3666977939526563e-10	3.9690628894765854e-10
2041	THAP11	1.1661043852168964	0.049037726082277244	7.707349695665573e-05	0.00012757775271158686
2042	GTF2A1	1.4054226037228577	0.11968981169861859	2.765190620180929e-05	4.7468444433952395e-05
2043	PHB2	1.3350290367870417	0.09890805781026996	5.693780643798104e-08	1.2769650497290406e-07
2044	RPS3A	2.060414013310276	0.31305791144897527	6.0036209852958e-17	3.1784657119054977e-16
2045	HSPE1	1.6702842773047224	0.19788289601629755	7.940236047709517e-32	1.4844519423569432e-30
2046	POLR2M	1.1445896873684847	0.04268610653619642	1.1583459582199251e-05	2.0593773239378018e-05
2047	COASY	1.4306042028765036	0.12712398244611417	2.3191003698941546e-06	4.425524071097857e-06
2048	POLR2B	1.7632798424382106	0.22533726480931776	2.0842644696347591e-10	5.95895445141694e-10
2049	SF3B1	1.5153399075273448	0.15213985585987655	7.935272945914852e-06	1.4320594388819187e-05
2050	GGPS1	1.7317795406293826	0.21603767184798012	9.92338640373047e-15	4.2480614783769265e-14
2051	N6AMT1	1.0711981389283496	0.021019281518530164	0.11934718645914996	0.14874886312330513
2052	GON4L	1.3528297362060788	0.10416322203151474	4.64606231607266e-10	1.2823560694765715e-09
2053	UFM1	1.251031669441503	0.07411015806701887	0.0017564920021976983	0.0026218318234762328
2054	MTREX	1.9268247127336389	0.2736193648949751	6.435477744819425e-06	1.170220231257818e-05
2055	RNF20	1.369508227238629	0.10908708526156702	6.675039014660189e-18	3.886464321674412e-17
2056	PEX1	1.8596963046769437	0.2538015588670058	3.610353090560824e-05	6.153543408626818e-05
2057	WDR82	1.378283041362752	0.11167760646231534	0.016106719818836338	0.022266539876646653
2058	DHX30	0.917507004163359	-0.02435377565897129	0.021571130629351207	0.02936275062345702
2059	PRKRIP1	1.0070238028136795	0.002073583535939727	0.25807396658292214	0.3048228045572225
2060	DHX8	1.4488017728229285	0.13249631171502918	2.0575144632466e-19	1.418914152895998e-18
2061	DDX41	1.4106768348602896	0.12124097813503693	5.270997590966547e-07	1.0689404436595718e-06
2062	WDR3	2.256323679612744	0.3708948225002165	2.33236504387161e-14	9.601650499525123e-14
2063	METAP2	1.6898082004002224	0.20364679437189132	1.9155988917949952e-05	3.341128387802787e-05
2064	BIRC5	2.07666214459326	0.3178547228646608	1.3183223995628104e-05	2.3229882531728487e-05
2065	SET	1.3016334086465324	0.08904892216516658	0.0015995030442871082	0.002392256740611906
2066	RBM39	1.734976985102749	0.21698162890271705	5.833913356265017e-15	2.5475464710843403e-14
2067	SDHA	1.0279539452874689	0.008252629273669654	0.8086975547525035	0.8400179989228186
2068	NOL9	2.102435287617021	0.3254635305805332	2.1792076803349338e-11	6.728830940698705e-11
2069	C7orf26	1.1923210016439505	0.05677745705611814	2.021397119790586e-15	9.374425014842777e-15
2070	MMGT1	1.013613725101011	0.004019075845535791	0.8270746951428006	0.8546790414402247
2071	TACC3	1.1182453699935122	0.03490867538908027	1.2952488370666203e-07	2.789856406030983e-07
2072	METTL3	1.0229636714005337	0.006779388915665097	0.009554065088037576	0.013472526668045917
2073	PCNX3	1.003829235391375	0.001130475850963264	0.9055061693330422	0.9212909282372321
2074	CWC15	1.7156802157048516	0.21128479139435546	3.161893104091557e-20	2.357137133361712e-19
2075	NSMCE1	1.22549276149019	0.06657050177846485	0.010702319754115586	0.015020909778063694
2076	GSK3B	0.8801036451964594	-0.03539608299589603	0.006434257680585946	0.009203334506659992
2077	LSM5	1.7711968756814853	0.22767454992711306	1.359463079573489e-28	2.0081451539625678e-27
2078	PHF5A	1.8059601683685298	0.23793745070651956	2.0319601166267565e-17	1.1281857445679416e-16
2079	CHAF1A	1.9398308147692642	0.27745905683440425	5.691123493040198e-11	1.7002320248246185e-10
2080	PWP1	2.113451454553794	0.32871574921411545	2.539222520564997e-10	7.208018376882608e-10
2081	TXNL4A	1.657514114297771	0.1941128585501391	5.614786142611831e-08	1.2604299473986972e-07
2082	SAMD4B	1.0890969947031248	0.026303423689271188	0.009196740979685565	0.01299161816079549
2083	CLTC	1.4371646822783084	0.1290607825580079	4.527351043861042e-05	7.640303983046172e-05
2084	TTI2	1.3603915001476161	0.10639562371302214	0.0012646831035802869	0.0019069859274528206
2085	CMPK1	1.031323550590967	0.009247412052357684	0.42047165723968494	0.47416996973353726
2086	SETD2	1.329827457945834	0.09737243550820107	0.00015799835035968025	0.00025546625162886134
2087	YRDC	0.9317101477169932	-0.020160690315794372	0.0002321581738825233	0.00037161585972026335
2088	NFYC	1.7989978614643614	0.23588202213718018	6.454644797869058e-38	1.8836542684512996e-36
2089	CCNB1	1.01912717445066	0.005646769290375053	0.6669923072821827	0.7135058521798227
2090	AP2M1	1.0650103620890252	0.019192511531038126	0.23047538892602282	0.2750761125685649
2091	MRPL19	1.166686335192144	0.04920953071851558	1.2438891344785679e-05	2.1983949031072474e-05
2092	INTS7	1.9442844984189407	0.2787738837643782	7.816588697536909e-09	1.885594430766716e-08
2093	TRAPPC5	1.8483024551812612	0.25043783990279905	4.062624050353279e-37	1.1174550979879766e-35
2094	TFIP11	1.6405784198369247	0.18911306312089932	2.5545244977425163e-05	4.404162192433603e-05
2095	MRPS26	0.9752255838765059	-0.007313961218578802	0.2647410056060375	0.311774225598055
2096	EXOSC8	2.0051304713960327	0.29673697457720744	6.243709778322788e-21	4.898753278533256e-20
2097	SEC62	1.6833047110552553	0.20172681899820644	7.777957318705275e-08	1.718619747337186e-07
2098	TAF10	1.723836119372462	0.21369259639892219	1.2834747189295012e-07	2.766986488647114e-07
2099	SEC13	1.7151881160780242	0.2111395125886572	0.0008351108917171009	0.001276945919411516
2100	NDC1	1.2931475703562685	0.08654371308767539	1.203994297519743e-08	2.8554592209759612e-08
2101	SNRPD2	1.6477248372534887	0.19122284522740712	4.1395248283396506e-07	8.481064138884233e-07
2102	SRBD1	2.007005231899946	0.2972904457690771	4.326137892045796e-22	3.834239990987255e-21
2103	TRAPPC11	1.8555463245425339	0.25257639200092724	1.7655344833844303e-79	4.694360020821047e-77
2104	TAF1D	1.72582357166217	0.2142793367240317	5.616942647842431e-18	3.302541463461164e-17
2105	PSMC4	1.973040182048408	0.2872632041112742	1.189432596511282e-10	3.462666914174572e-10
2106	LRRC37A3	0.9339584364941029	-0.01949694523126938	0.011106436328561588	0.01553343198962471
2107	NOMO3	1.3306624679089547	0.09761894910742974	4.202336980099503e-09	1.0399371658095254e-08
2108	DDN	0.9699029330818966	-0.008885326666618287	0.26356608487689304	0.310696374931234
2109	OVCA2	1.069969783159164	0.0206566434481249	0.5575112399834272	0.6113607232640351
2110	KCNA10	1.050899686231567	0.015026724717942863	0.7320124143503792	0.7740635031111168
2111	TSSK3	1.063264284020403	0.018677030269447337	0.638978777294856	0.6884629509529898
2112	TVP23C	0.9740306561097184	-0.00766673059573475	0.5920564070955969	0.6437033085778117
2113	CCDC78	1.0626666657619777	0.018500600005910584	0.048995436732666126	0.0642444274527507
2114	MOG	1.0488440442030704	0.014419853258258009	0.5223767339812716	0.5763243542725601
2115	BRF2	1.257484847490367	0.07601528042189926	1.6020228476746138e-05	2.8064719432542834e-05
2116	FOXL2	1.0415422380738528	0.012264196931648041	0.2951876214018414	0.34457755025102754
2117	FOLR3	1.0646233704489545	0.01907826295164544	0.07407799929870675	0.0948467909693982
2118	HIST1H2BL	1.1190333686310625	0.03514131019454275	0.01862440227261631	0.025628634064618072
2119	NBPF12	1.0698439390954397	0.02061949146855535	9.006391117855638e-07	1.782654586023866e-06
2120	ZBTB14	1.4777770706800566	0.14105046708916258	1.5595397477126944e-12	5.4322832842452376e-12
2121	CYS1	1.0147762069967579	0.004362266476564625	0.7741812199678922	0.81148298702723
2122	DDX47	1.9980688507696787	0.2946522263779355	3.586142862467981e-42	1.5055508543659438e-40
2123	LMO2	1.1283023922391364	0.0378777330779565	1.4751268851041759e-05	2.58606493483831e-05
2124	ZNF253	1.0376538899762546	0.011116269688947134	0.09426471734644043	0.11897440327533332
2125	C14orf178	1.6225695965190936	0.1837964560742475	2.3891823527840428e-85	7.146641712765267e-83
2126	ABCG1	1.0927095846982162	0.027369940978357488	0.05421595408406164	0.0705869304260933
2127	HYPK	1.6834526911725916	0.2017705060354275	1.79246602740558e-21	1.4893650012435946e-20
2128	HHEX	1.0120369281402373	0.003553570149531282	0.8595561184524341	0.8819620542658888
